system:time_start,blue,coastal,green,nir,red,sensor,swir22
"Jun 12, 1990",0,"21,204",0,0,0,"21,204",0
"Jun 21, 1990","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jul 7, 1990","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jul 23, 1990","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Aug 8, 1990","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Aug 15, 1990","20,297","21,204","20,297","20,297","20,297","21,204","20,297"
"Aug 24, 1990",0,"21,204",0,0,0,"21,204",0
"Aug 31, 1990","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Sep 9, 1990","3,894","21,204","3,894","3,894","3,894","21,204","3,894"
"Sep 25, 1990","8,857","21,204","8,857","8,857","8,857","21,204","8,857"
"Oct 2, 1990","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Oct 11, 1990","7,454","21,204","7,454","7,454","7,454","21,204","7,454"
"Oct 27, 1990","7,339","21,204","7,339","7,339","7,339","21,204","7,339"
"Nov 3, 1990","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Nov 12, 1990","20,421","21,204","20,421","20,421","20,421","21,204","20,421"
"Nov 19, 1990",0,"21,204",0,0,0,"21,204",0
"Dec 5, 1990",0,"21,204",0,0,0,"21,204",0
"Dec 14, 1990",752,"21,204",752,752,752,"21,204",752
"Jan 15, 1991",0,"21,204",0,0,0,"21,204",0
"Jan 22, 1991","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jan 31, 1991",308,"21,204",308,308,308,"21,204",308
"Feb 16, 1991","18,003","21,204","18,003","18,003","18,003","21,204","18,003"
"Feb 23, 1991",0,"21,204",0,0,0,"21,204",0
"Mar 4, 1991","12,306","21,204","12,306","12,306","12,306","21,204","12,306"
"Mar 11, 1991","11,100","21,204","11,100","11,100","11,100","21,204","11,100"
"Mar 20, 1991","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Apr 12, 1991","20,076","21,204","20,076","20,076","20,076","21,204","20,076"
"May 7, 1991",0,"21,204",0,0,0,"21,204",0
"May 14, 1991","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"May 23, 1991","10,096","21,204","10,096","10,096","10,096","21,204","10,096"
"May 30, 1991","13,779","21,204","13,779","13,779","13,779","21,204","13,779"
"Jun 8, 1991","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jun 15, 1991","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jun 24, 1991","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jul 1, 1991",0,"21,204",0,0,0,"21,204",0
"Jul 10, 1991",0,"21,204",0,0,0,"21,204",0
"Jul 17, 1991","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jul 26, 1991","7,305","21,204","7,305","7,305","7,305","21,204","7,305"
"Aug 2, 1991","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Aug 11, 1991","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Aug 18, 1991","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Aug 27, 1991","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Sep 3, 1991","19,177","21,204","19,177","19,177","19,177","21,204","19,177"
"Sep 19, 1991","13,597","21,204","13,597","13,597","13,597","21,204","13,597"
"Sep 28, 1991","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Oct 14, 1991",0,"21,204",0,0,0,"21,204",0
"Oct 21, 1991",0,"21,204",0,0,0,"21,204",0
"Oct 30, 1991",0,"21,204",0,0,0,"21,204",0
"Dec 17, 1991",0,"21,204",0,0,0,"21,204",0
"Dec 24, 1991","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Feb 3, 1992","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Mar 13, 1992","2,833","21,204","2,833","2,833","2,833","21,204","2,833"
"Apr 7, 1992","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Apr 23, 1992",0,"21,204",0,0,0,"21,204",0
"May 9, 1992","12,382","21,204","12,382","12,382","12,382","21,204","12,382"
"May 16, 1992","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"May 25, 1992","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jun 1, 1992","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jun 10, 1992","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jun 17, 1992",54,"21,204",54,54,54,"21,204",54
"Jun 26, 1992","20,554","21,204","20,554","20,554","20,554","21,204","20,554"
"Jul 3, 1992","13,330","21,204","13,330","13,330","13,330","21,204","13,330"
"Jul 19, 1992","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Aug 4, 1992","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Aug 13, 1992","21,091","21,204","21,091","21,091","21,091","21,204","21,091"
"Aug 20, 1992","21,194","21,204","21,194","21,194","21,194","21,204","21,194"
"Aug 29, 1992","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Sep 5, 1992","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Sep 14, 1992","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Sep 30, 1992","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Oct 7, 1992","20,261","21,204","20,261","20,261","20,261","21,204","20,261"
"Oct 23, 1992","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Dec 3, 1992",640,"21,204",640,640,640,"21,204",640
"Dec 19, 1992",0,"21,204",0,0,0,"21,204",0
"Dec 26, 1992",321,"21,204",321,321,321,"21,204",321
"Jan 20, 1993","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Feb 5, 1993",0,"21,204",0,0,0,"21,204",0
"Feb 28, 1993","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Apr 10, 1993","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Apr 26, 1993","3,756","21,204","3,756","3,756","3,756","21,204","3,756"
"May 12, 1993",0,"21,204",0,0,0,"21,204",0
"May 19, 1993",594,"21,204",594,594,594,"21,204",594
"May 28, 1993","20,110","21,204","20,110","20,110","20,110","21,204","20,110"
"Jun 13, 1993","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jun 29, 1993","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jul 6, 1993",0,"21,204",0,0,0,"21,204",0
"Jul 15, 1993","21,190","21,204","21,190","21,190","21,190","21,204","21,190"
"Jul 22, 1993","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jul 31, 1993","21,160","21,204","21,160","21,160","21,160","21,204","21,160"
"Aug 7, 1993",0,"21,204",0,0,0,"21,204",0
"Aug 16, 1993",0,"21,204",0,0,0,"21,204",0
"Sep 1, 1993","21,179","21,204","21,179","21,179","21,179","21,204","21,179"
"Sep 8, 1993",0,"21,204",0,0,0,"21,204",0
"Sep 17, 1993",0,"21,204",0,0,0,"21,204",0
"Sep 24, 1993","19,053","21,204","19,053","19,053","19,053","21,204","19,053"
"Oct 3, 1993",0,"21,204",0,0,0,"21,204",0
"Oct 10, 1993","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Oct 19, 1993",0,"21,204",0,0,0,"21,204",0
"Oct 26, 1993","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Nov 11, 1993",935,"21,204",935,935,935,"21,204",935
"Nov 20, 1993",177,"21,204",177,177,177,"21,204",177
"Nov 27, 1993",0,"21,204",0,0,0,"21,204",0
"Dec 29, 1993",0,"21,204",0,0,0,"21,204",0
"Jan 14, 1994","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jan 30, 1994","5,325","21,204","5,325","5,325","5,325","21,204","5,325"
"Mar 3, 1994","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Mar 12, 1994","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Mar 19, 1994","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Mar 28, 1994","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Apr 4, 1994","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Apr 20, 1994","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Apr 29, 1994","9,348","21,204","9,348","9,348","9,348","21,204","9,348"
"May 6, 1994","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"May 22, 1994","21,196","21,204","21,196","21,196","21,196","21,204","21,196"
