"","secchi.x","CA_insitu","blue_insit","green_insi","red_insitu","nir_insitu","CA","Blue","Green","Red","NIR","local.x","GLORIA_ID","region.x","sensor","Class","region"
"125",NA,NA,0.002806101129918,0.007293873533031,0.005025285078578,0.002127609137221,0.01,0.008904719065992,0.012432388379623,0.009972648734138,0.013325247610369,"AC_Claudia","AGID_197","Italy","ETM+","5","Italy"
"126",NA,NA,0.002806101129918,0.007293873533031,0.005025285078578,0.002127609137221,0.01,0.008108148575817,0.01186340945807,0.009499958553155,0.012975106735567,"AC_Claudia","AGID_197","Italy","ETM+","5","Italy"
"127",NA,NA,0.008209273935227,0.013940191758377,0.010101693928171,0.002692743873244,0.01,0.013824198356962,0.018769938213543,0.011994712286121,0.009403669812585,"AC_Claudia","AGID_20","Italy","ETM+","4","Italy"
"128",NA,NA,0.009073693560264,0.01782198743459,0.01203497061935,0.004623011611744,0.01,0.012467402467104,0.017588212761085,0.010077690996579,0.005254500446179,"Trasimeno","AGID_2060","Italy","ETM+","5","Italy"
"129",NA,NA,0.008347020624353,0.018247507479146,0.01205164895889,0.004098471216554,0.01,0.011627064367578,0.018804952301023,0.011145620664725,0.00535078918675,"Trasimeno","AGID_2061","Italy","ETM+","5","Italy"
"130",NA,NA,0.003234046497619,0.007510802732146,0.005815609233444,0.001495985093057,0.01,0.008405768319398,0.009885113515438,0.005280761011789,0.003985239775021,"Trasimeno","AGID_2062","Italy","ETM+","5","Italy"
"131",NA,NA,0.01728101193368,0.021019286987969,0.01426667292502,0.002399779782729,0.01,0.011767120717499,0.016073853477566,0.009088543025263,0.003267450981677,"UCSC","AGID_2067","US","ETM+","1","US"
"132",NA,NA,0.007938956640602,0.01385435183665,0.010035419781262,0.002566070408801,0.01,0.013824198356962,0.018769938213543,0.011994712286121,0.009403669812585,"AC_Claudia","AGID_21","Italy","ETM+","4","Italy"
"133",NA,NA,0.008143388299164,0.013930152498051,0.010092067591303,0.002656039520348,0.01,0.013824198356962,0.018769938213543,0.011994712286121,0.009403669812585,"AC_Claudia","AGID_22","Italy","ETM+","4","Italy"
"134",1.7,NA,0.010668092344161,0.018782795061131,0.010459804986747,0.001879576052477,0.01,0.015426092859182,0.02153605112448,0.011346951667737,0.009403669812585,"WLE","AGID_2234","US","ETM+","2","US"
"135",1.5,NA,0.012040941238885,0.021319348591354,0.013296151978034,0.002702083135606,0.01,0.016205156305617,0.022849079404988,0.013937994141273,0.008318233100698,"WLE","AGID_2235","US","ETM+","2","US"
"136",1.25,NA,0.013485363162133,0.027041524045754,0.016865472203486,0.004782077129307,0.01,0.023400551282801,0.030578439216246,0.020082966494051,0.013754170182002,"WLE","AGID_2236","US","ETM+","4","US"
"137",NA,NA,0.010038157147923,0.028275376532752,0.017740124999782,0.008633865136334,0.01,0.025291312006733,0.034324946576629,0.025641452881535,0.021999987783593,"WLE","AGID_2237","US","ETM+","5","US"
"138",2,NA,0.007946399070189,0.013530650591116,0.006990282117203,0.001489957591225,0.01,0.013412782829069,0.01839353677313,0.010033923387229,0.00697894425458,"WLE","AGID_2238","US","ETM+","2","US"
"139",2.25,NA,0.006401971978826,0.010903857037341,0.00560241647445,0.001948699270538,0.01,0.014060543447453,0.015303543553001,0.011268169970906,0.009955141690398,"WLE","AGID_2239","US","ETM+","2","US"
"140",2.5,NA,0.006307913152297,0.010467616042138,0.004950113061563,0.000862693179769,0.01,0.01023525439024,0.012931339126216,0.007863049963455,0.00541206383984,"WLE","AGID_2240","US","ETM+","3","US"
"141",1.2,NA,0.012058499638295,0.024307064590184,0.01459151280186,0.003803232665889,0.01,0.022035001871073,0.029466741938749,0.020424353846983,0.016564050702289,"WLE","AGID_2242","US","ETM+","4","US"
"142",3,NA,0.010217470066216,0.013449525807743,0.005137577424941,0.000533486628264,0.01,0.015793740777724,0.016546543658549,0.008213190838257,0.007661718960444,"WLE","AGID_2243","US","ETM+","3","US"
"143",2.7,NA,0.004822578151256,0.007600921603852,0.003406896221086,0.000671557693623,0.01,0.013684142007041,0.014541987150306,0.009972648734138,0.010497860046341,"WLE","AGID_2244","US","ETM+","3","US"
"144",3.2,NA,0.012068023472502,0.014008753733085,0.004386027763505,0.000306660671194,0.01,0.021159649684067,0.019820360837949,0.011793381283109,0.01182839537059,"WLE","AGID_2245","US","ETM+","3","US"
"145",1.25,NA,0.011500428120573,0.020286366478615,0.01268746712443,0.002957539629439,0.01,0.016213909827487,0.023610635807683,0.014638275890877,0.008326986622568,"WLE","AGID_2246","US","ETM+","4","US"
"146",NA,NA,0.013919610307318,0.027765527546722,0.024063514675757,0.007255658410958,0.01,0.016966712708311,0.025912812059507,0.017386881758074,0.011373212233347,"WLE","AGID_2248","US","ETM+","5","US"
"147",NA,NA,0.010641340826707,0.022095348388038,0.014826552034646,0.005870540798383,0.01,0.020783248243655,0.029755608160461,0.02152729760261,0.018971269216554,"WLE","AGID_2249","US","ETM+","5","US"
"148",0.5,NA,0.017839689418413,0.028843064877908,0.024154189355143,0.006457377810994,0.01,0.025063720438112,0.034237411357929,0.027313375558716,0.011530775627008,"WLE","AGID_2252","US","ETM+","4","US"
"149",2,NA,0.009324944638057,0.011632097346018,0.004854810959637,0.000767427397886,0.01,0.014025529359973,0.014577001237787,0.005193225793089,0.002786007278824,"WLE","AGID_2253","US","ETM+","3","US"
"150",2.8,NA,0.014984477455479,0.016198626668003,0.00603563943543,0.000760929036564,0.01,0.020975825724796,0.018962515694684,0.006830134382789,0.00388895103445,"WLE","AGID_2258","US","ETM+","3","US"
"151",3,NA,0.016719812366898,0.017186538822948,0.006425889762926,0.000664998197289,0.01,0.030241428624249,0.028521361576783,0.013132670129228,0.008274465491348,"WLE","AGID_2259","US","ETM+","3","US"
"152",NA,NA,0.014216989579117,0.02538019026761,0.023108705769402,0.004805947669999,0.01,0.018546723405856,0.029479872221554,0.025308819050473,0.014795839284538,"Wuhan","AGID_2294","China","ETM+","4","China"
"153",NA,NA,0.014216989579117,0.02538019026761,0.023108705769402,0.004805947669999,0.01,0.018835589627568,0.029567407440255,0.025339456377018,0.015281659748326,"Wuhan","AGID_2294","China","ETM+","4","China"
"154",NA,NA,0.008002492421642,0.013758976940279,0.009976015953891,0.002610802161734,0.01,0.013824198356962,0.018769938213543,0.011994712286121,0.009403669812585,"AC_Claudia","AGID_23","Italy","ETM+","4","Italy"
"155",NA,NA,0.01635160932632,0.02878923982833,0.025633519342054,0.013637970294227,0.01,0.018095917029549,0.02962430533241,0.023313016064101,0.018524839601181,"Wuhan","AGID_2325","China","ETM+","5","China"
"156",NA,NA,0.010467447925957,0.021156875326378,0.015716607187394,0.009854711137523,0.01,0.015434846381052,0.026595586765371,0.019260135438266,0.014104311056804,"Wuhan","AGID_2327","China","ETM+","5","China"
"157",NA,NA,0.008442996016279,0.016538415036374,0.012217067755068,0.006191943415413,0.01,0.015951304171385,0.027278361471235,0.019837867881689,0.014008022316233,"Wuhan","AGID_2328","China","ETM+","5","China"
"158",NA,NA,0.011162616697176,0.020590475091894,0.016535503732159,0.007646964552367,0.01,0.017386881758074,0.0280486713958,0.021912452564892,0.015513628077882,"Wuhan","AGID_2329","China","ETM+","5","China"
"159",NA,NA,0.019736184401048,0.033663419828459,0.032627150585204,0.012498321481851,0.01,0.023750692157604,0.035979362210069,0.029904418032252,0.012835050385646,"Wuhan","AGID_2340","China","ETM+","5","China"
"160",NA,NA,0.019829726392744,0.03307870464244,0.032446739221725,0.010300393388042,0.01,0.023671910460773,0.035918087556979,0.030849798394218,0.014857113937628,"Wuhan","AGID_2342","China","ETM+","4","China"
"161",NA,NA,0.030859322052675,0.046960702777435,0.045358777138936,0.017740418871678,0.01,0.023768199201344,0.035988115731939,0.029913171554122,0.012843803907516,"Wuhan","AGID_2343","China","ETM+","4","China"
"162",NA,NA,0.019312765644976,0.03340350403055,0.03265593973603,0.011512957671664,0.01,0.02487114295697,0.037178594706267,0.031935235106104,0.012870064473126,"Wuhan","AGID_2344","China","ETM+","5","China"
"163",NA,NA,0.032130542486176,0.046284135796107,0.042496960655757,0.013991032742287,0.01,0.028162467180111,0.040671249932418,0.031033622353489,0.009810708579542,"Wuhan","AGID_2346","China","ETM+","4","China"
"164",NA,NA,0.024414141559476,0.039719576732486,0.037488366555436,0.008947395950132,0.01,0.027120798077574,0.039533292089311,0.033003164774251,0.010856754443014,"Wuhan","AGID_2347","China","ETM+","4","China"
"165",NA,NA,0.020734243350961,0.034314072913309,0.032542133060606,0.008218157640213,0.01,0.027068276946354,0.038386580724334,0.031996509759195,0.012887571516866,"Wuhan","AGID_2348","China","ETM+","4","China"
"166",NA,NA,0.017005976326365,0.028956395645148,0.030924762285663,0.010934159543437,0.01,0.026061621931298,0.037274883446837,0.032994411252381,0.010848000921144,"Wuhan","AGID_2349","China","ETM+","7","China"
"167",NA,NA,0.020688979253824,0.032951179365772,0.031815273351265,0.00833629164249,0.01,0.026096636018778,0.037301144012448,0.030044474382173,0.010856754443014,"Wuhan","AGID_2350","China","ETM+","4","China"
"168",NA,NA,0.028105624810651,0.042597085133425,0.038283958950584,0.010045735062354,0.01,0.025037459872502,0.036189446734951,0.026087882496908,0.008808430325421,"Wuhan","AGID_2351","China","ETM+","4","China"
"169",NA,NA,0.018573190720686,0.02980184646812,0.024598717665562,0.004463944687907,0.01,0.025098734525592,0.035095256501194,0.024127093598016,0.008817183847291,"Wuhan","AGID_2352","China","ETM+","4","China"
"170",NA,NA,0.012640979071409,0.019347303072269,0.014722242883609,0.002614846621314,0.01,0.024109586554276,0.030613453303726,0.021177156727808,0.008834690891031,"Wuhan","AGID_2354","China","ETM+","4","China"
"171",NA,NA,0.006065085816425,0.011859527973583,0.00831435617139,0.001585557927979,0.01,0.014900881546979,0.017561952195475,0.013071395476137,0.010891768530494,"AC_Claudia","AGID_24","Italy","ETM+","4","Italy"
"172",NA,NA,0.005918467841349,0.011762903136433,0.008284629963378,0.00158685376813,0.01,0.014900881546979,0.017561952195475,0.013071395476137,0.010891768530494,"AC_Claudia","AGID_25","Italy","ETM+","4","Italy"
"173",NA,NA,0.011112803258854,0.019759144727986,0.015626494711362,0.004737986899943,0.01,0.018621128341752,0.029107847542077,0.020354325672022,0.008440782406879,"GLERL","AGID_2551","US","ETM+","5","US"
"174",NA,NA,0.005970573487426,0.011751781490757,0.008266674346721,0.001604636404948,0.01,0.014900881546979,0.017561952195475,0.013071395476137,0.010891768530494,"AC_Claudia","AGID_26","Italy","ETM+","4","Italy"
"175",NA,NA,0.005996224628088,0.011731713669444,0.008240305965163,0.00160618915094,0.01,0.014900881546979,0.017561952195475,0.013071395476137,0.010891768530494,"AC_Claudia","AGID_27","Italy","ETM+","4","Italy"
"176",NA,NA,0.00819934478415,0.014512796487417,0.010511950240986,0.002059219292555,0.01,0.015986318258865,0.018752431169803,0.014121818100544,0.010883015008624,"AC_Claudia","AGID_28","Italy","ETM+","4","Italy"
"177",NA,NA,0.008130568662847,0.014416329617857,0.010430244203494,0.002047358247443,0.01,0.015986318258865,0.018752431169803,0.014121818100544,0.010883015008624,"AC_Claudia","AGID_29","Italy","ETM+","4","Italy"
"178",NA,NA,0.00802800814078,0.014310120058347,0.010318731715232,0.001996533954313,0.01,0.015986318258865,0.018752431169803,0.014121818100544,0.010883015008624,"AC_Claudia","AGID_30","Italy","ETM+","4","Italy"
"179",NA,NA,0.00794602455833,0.014257938278087,0.01028279637133,0.001997677991156,0.01,0.015986318258865,0.018752431169803,0.014121818100544,0.010883015008624,"AC_Claudia","AGID_31","Italy","ETM+","4","Italy"
"180",NA,NA,0.014967577836126,0.023149775286222,0.02058649701878,0.004666106930954,0.01,0.021431008862039,0.0295980447668,0.026315474065529,0.008449535928749,"CedricCABay","AGID_455","US","ETM+","4","US"
"181",NA,NA,0.026676014852449,0.035253989988546,0.020392186492049,0.003506939874964,0.01,0.031147418137799,0.035077749457454,0.021124635596587,0.01665158592099,"AC_Claudia","AGID_48","Italy","ETM+","1","Italy"
"182",NA,NA,0.003637639683799,0.010845831486941,0.006444487455534,0.012677084690711,0.01,0.009202338809573,0.016397733786758,0.008046873922726,0.013106409563618,"Curonian_Lagoon","AGID_489","Lithuania","ETM+","6","Lithuania"
"183",NA,NA,0.027522038855202,0.035764084359836,0.02044577770366,0.004212892270369,0.01,0.031147418137799,0.035077749457454,0.021124635596587,0.01665158592099,"AC_Claudia","AGID_49","Italy","ETM+","1","Italy"
"184",NA,NA,0.00395649628903,0.008645922729255,0.006554399812771,0.002263672502,0.01,0.009499958553155,0.016861670445871,0.012589951773284,0.006138606155054,"Curonian_Lagoon","AGID_497","Lithuania","ETM+","5","Lithuania"
"185",NA,NA,0.004502323937578,0.010204353244654,0.007628186105222,0.001539654085353,0.01,0.008046873922726,0.01511096607186,0.009219845853313,0.00379266229388,"Curonian_Lagoon","AGID_499","Lithuania","ETM+","4","Lithuania"
"186",NA,NA,0.027359117368178,0.035850488286497,0.020275719080914,0.003736663224711,0.01,0.031147418137799,0.035077749457454,0.021124635596587,0.01665158592099,"AC_Claudia","AGID_50","Italy","ETM+","1","Italy"
"187",NA,NA,0.004643953747426,0.010061441197954,0.006973101273427,0.001227493043178,0.01,0.008878458500381,0.01507595198438,0.009167324722093,0.004991894790077,"Curonian_Lagoon","AGID_500","Lithuania","ETM+","4","Lithuania"
"188",NA,NA,0.004683326311246,0.010589715736607,0.007367576055545,0.002924794559538,0.01,0.007530416132393,0.013789184269482,0.008011859835246,0.003363739722247,"Curonian_Lagoon","AGID_502","Lithuania","ETM+","5","Lithuania"
"189",NA,NA,0.004214653608773,0.009240806797918,0.006444695892802,0.003429269505233,0.01,0.007294071041902,0.012546184163934,0.007863049963455,0.003249943937937,"Curonian_Lagoon","AGID_503","Lithuania","ETM+","5","Lithuania"
"190",NA,NA,0.0261233838859,0.034482649095189,0.019926421570553,0.003652826505657,0.01,0.031147418137799,0.035077749457454,0.021124635596587,0.01665158592099,"AC_Claudia","AGID_51","Italy","ETM+","1","Italy"
"191",NA,NA,0.004388318554863,0.011167952044313,0.007983218674022,0.002282689269764,0.01,0.009316134593884,0.017623226848566,0.010559134699432,0.006129852633184,"Curonian_Lagoon","AGID_510","Lithuania","ETM+","5","Lithuania"
"192",NA,NA,0.011064000508065,0.010063171186945,0.006144966037997,0.004913699582189,0.01,0.021789903258711,0.019750332662989,0.012887571516866,0.014069296969324,"AC_Claudia","AGID_52","Italy","ETM+","1","Italy"
"193",NA,NA,0.009203211939319,0.016812666889512,0.016768644783121,0.002808492798791,0.01,0.021789903258711,0.031506312534472,0.031033622353489,0.016879177489611,"GLERL_2019","AGID_542","US","ETM+","4","US"
"194",NA,NA,0.010808915201178,0.021598881473368,0.023935565623826,0.004792468381557,0.01,0.027287114993105,0.038859270905317,0.041161447157141,0.021999987783593,"GLERL_2019","AGID_543","US","ETM+","7","US"
"195",NA,NA,0.007155361025847,0.013316675388272,0.00856934453051,0.002193366597248,0.01,0.013684142007041,0.021929959608632,0.012563691207674,0.007994352791506,"GLERL_2019","AGID_552","US","ETM+","4","US"
"196",NA,NA,0.004780692432742,0.00616454807623,0.002103498387229,0.000185402051487,0.01,0.009132310634613,0.009788824774867,0.00377515525014,0.001989436788649,"GLERL_2019","AGID_553","US","ETM+","3","US"
"197",NA,NA,0.00948141465328,0.014440184552421,0.008608829405811,0.001136183062208,0.01,0.016581557746029,0.018796198779153,0.010707944571223,0.004230338387383,"GLERL_2019","AGID_555","US","ETM+","2","US"
"198",NA,NA,0.007484312222814,0.013170479549687,0.008571288952705,0.001453959046567,0.01,0.01503218437503,0.021369734208949,0.01344779691655,0.006760106207828,"GLERL_2019","AGID_556","US","ETM+","4","US"
"199",0.8,NA,0.007043516439632,0.015814695890382,0.009363542058855,0.003303630863258,0.01,0.009071035981523,0.019172600219565,0.010585395265042,0.006838887904659,"Billings","Billings_11_2020_Ponto_13","SP","ETM+","5","Brazil"
"200",0.78,NA,0.008059928159827,0.01938430769976,0.011098127481931,0.003191060108843,0.01,0.009228599375184,0.019268888960136,0.010112705084059,0.006917669601489,"Billings","Billings_11_2020_Ponto_14","SP","ETM+","5","Brazil"
"201",0.69,NA,0.007927562934215,0.01969339410096,0.011111230739389,0.005257971438717,0.01,0.009281120506404,0.016826656358391,0.009036021894042,0.008160669707037,"Billings","Billings_11_2020_Ponto_15","SP","ETM+","5","Brazil"
"202",0.9,NA,0.006519293232501,0.015207043594752,0.009148016721,0.001697675494345,0.01,0.009158571200223,0.016476515483588,0.009316134593884,0.005946028673913,"Billings","Billings_11_2020_Ponto_16","SP","ETM+","4","Brazil"
"203",0.77,NA,0.00767225924686,0.019056943551845,0.012569479301251,0.002499068896056,0.01,0.009202338809573,0.017150536667583,0.009920127602918,0.005998549805134,"Billings","Billings_11_2020_Ponto_17","SP","ETM+","4","Brazil"
"204",0.74,NA,0.007393035336081,0.019911364141936,0.014042940772572,0.002161837839441,0.01,0.009928881124788,0.019067557957125,0.011128113620985,0.007285317520032,"Billings","Billings_11_2020_Ponto_18","SP","ETM+","5","Brazil"
"205",0.75,NA,0.007251051376778,0.01925063137062,0.014346044859061,0.002343997001777,0.01,0.008869704978511,0.018507332557441,0.011705846064409,0.007302824563772,"Billings","Billings_11_2020_Ponto_19","SP","ETM+","5","Brazil"
"206",0.86,NA,0.006040250212696,0.01387710508949,0.009116486960737,0.001345496664064,0.01,0.008090641532077,0.015277282987391,0.009351148681364,0.005989796283263,"Billings","Billings_11_2020_Ponto_20","SP","ETM+","4","Brazil"
"207",0.9,NA,0.004465255579281,0.009465331089048,0.006781394613529,0.001221269752218,0.01,0.006786366773438,0.010918029096104,0.0071190006045,0.006016056848874,"Billings","Billings_11_2020_Ponto_21","SP","ETM+","4","Brazil"
"208",0.87,NA,0.004451940115499,0.009702018300944,0.007331604957616,0.001327141570521,0.01,0.006243648417495,0.01032278960894,0.007145261170111,0.006024810370744,"Billings","Billings_11_2020_Ponto_22","SP","ETM+","4","Brazil"
"209",0.85,NA,0.004971990759479,0.010112524866701,0.008219544402256,0.001444140580022,0.01,0.006243648417495,0.01031403608707,0.007145261170111,0.006024810370744,"Billings","Billings_11_2020_Ponto_23","SP","ETM+","4","Brazil"
"210",0.78,NA,0.007604792338745,0.018268784206459,0.010640894123688,0.003303455404305,0.01,0.010086444518449,0.018218466335729,0.01029652904333,0.00706647947328,"Billings","Billings_11_2020_Ponto_24","SP","ETM+","5","Brazil"
"211",NA,NA,0.005923220653265,0.014311871824335,0.008783600821683,0.001231969013548,0.01,0.007495402044913,0.015863768952685,0.008755909194201,0.007171521735721,"Billings","Billings_11_2020_Ponto_T6RP01","SP","ETM+","4","Brazil"
