ID,region,lat,long,Date,dif_days,tss,chla,secchi,sensor,Class,CA_insitu,Blue_insitu,Green_insitu,Red_insitu,NIR_insitu,CA_satellite,Blue_satellite,Green_satellite,Red_satellite,NIR_satellite
GID_1514,US,42.95838,-89.26854,8/31/2015,1,14,90.3,0.7,OLI,5,0.002792615,0.004777592,0.01285929,0.006656445,0.001278571,0.001341676,0.005394557,0.020643192,0.00987636,0.008843444
GID_1558,US,44.07614,-88.40932,9/2/2016,1,12,26.3,0.9,OLI,5,0.001079488,0.002242612,0.006847321,0.004435006,0.000580067,0.001114085,0.003503796,0.010979304,0.006821381,0.001683064
GID_1559,US,43.94465,-88.4152,9/2/2016,1,16.5,41,0.8,OLI,5,0.001080575,0.002238189,0.006679561,0.004641001,0.00077308,0.000597627,0.002287057,0.008405768,0.004948127,0.000370035
GID_1561,US,43.8988,-88.4247,9/2/2016,1,16.7,54.4,0.7,OLI,5,0.001529416,0.003001252,0.008971323,0.005390782,0.001308801,0.002610937,0.004676768,0.012992614,0.007101494,0.002068218
GID_1561,US,43.8988,-88.4247,9/2/2016,1,16.7,54.4,0.7,OLI,5,0.001529416,0.003001252,0.008971323,0.005390782,0.001308801,0.001402951,0.003556317,0.012239811,0.00632243,0.001254141
GID_1562,US,43.98174,-88.48553,9/2/2016,1,12,25.5,0.7,OLI,5,0.000929178,0.001932362,0.005932033,0.004242724,0.000655601,0.006033564,0.006803874,0.010681684,0.007758008,0.003521303
GID_1570,US,44.13677,-88.87664,9/11/2018,-2,25,72.2,0.5,OLI,7,0.000875464,0.001903736,0.006616424,0.006908818,0.002211761,0.00013369,0.002357085,0.00803812,0.008362001,0.005665916
GID_16,Estonia,58.44098,27.25025,7/9/2013,-1,10.67,NA,0.8,OLI,7,0.001930415,0.002740047,0.005476749,0.00581963,0.001117371,0.001753092,0.0027685,0.005779712,0.004650507,0.003328726
GID_166,Estonia,58.00357,26.39602,5/25/2018,1,3,NA,3.2,OLI,4,0.000870406,0.001223558,0.002366198,0.001715582,0.00018814,0.001831873,0.001954423,0.003608838,0.002383345,0.00339
GID_167,Estonia,58.03845,26.46287,5/25/2018,1,3.25,NA,3,OLI,4,0.001109399,0.001482697,0.002590027,0.001754148,0.000211502,0.000370035,0.00087774,0.002961078,0.001569268,0.002252042
GID_168,Estonia,58.12983,26.51727,5/25/2018,1,2.5,NA,3,OLI,4,0.001171548,0.001499358,0.002509749,0.001516716,0.000167391,0.001332923,0.001753092,0.003801416,0.002313317,0.003354986
GID_169,Estonia,58.19713,26.57168,5/25/2018,1,4.25,NA,2.4,OLI,2,0.001685119,0.00240828,0.004703391,0.002577825,0.000204585,0.000982782,0.002103233,0.005814726,0.003206176,0.003705127
GID_170,Estonia,58.23106,26.40436,5/25/2018,1,3.83,NA,1.4,OLI,7,0.000819493,0.001074265,0.002091339,0.001869404,0.000223042,0.000361282,0.000921507,0.00274224,0.001936916,0.003109888
GID_1933,Viet Nam,20.856,106.92,7/5/2013,-1,38.84,4.83,NA,OLI,7,0.008444175,0.01195865,0.0223595,0.02319847,0.002011319,0.011303184,0.0135791,0.023102932,0.021474776,0.018831213
GID_1991,Viet Nam,9.6133,106.6823,6/23/2014,0,9.11,2.2,NA,OLI,2,0.009949167,0.01302126,0.01812969,0.008543232,0.000350054,0.005123198,0.010856754,0.019102572,0.007276564,0.000212472
GID_1999,Viet Nam,9.2511,106.6919,6/24/2014,-1,1.18,0.502,NA,OLI,1,0.005618141,0.006265227,0.003719214,0.000593603,3.52E-05,0.000693916,0.003923965,0.007215289,0.003486289,0.004974388
GID_2001,Viet Nam,9.3414,106.5625,6/24/2014,-1,3.01,NA,NA,OLI,3,0.006303568,0.008087966,0.008632386,0.002283614,0.000111476,0.000413803,0.005333282,0.010935536,0.00351255,0.004554219
GID_208,Australia,-34.99872,148.6038,9/4/2020,-1,7.733,9.707,1.2,OLI,7,0.001440029,0.00317244,0.007521621,0.007135917,0.00018729,0.001070317,0.003722634,0.009482452,0.009036022,0.005665916
GID_210,Australia,-34.964,148.6928,9/4/2020,-1,8.167,7.058,1.05,OLI,4,0.00198584,0.003939364,0.007696081,0.0070655,0.000253993,0.002155754,0.004685522,0.010138966,0.009298628,0.007836789
GID_2139,France,4.937222,-52.21833,10/19/2016,0,152,13.07,NA,OLI,7,0.01887819,0.0228491,0.03299433,0.03572613,0.01463643,0.005236993,0.012563691,0.02921289,0.033922285,0.015758727
GID_2140,France,4.904722,-52.20583,10/19/2016,0,299.6,15.9,NA,OLI,7,0.01999864,0.02435223,0.03521769,0.03933599,0.0201389,0.014909635,0.020721974,0.033677186,0.038640433,0.024503495
GID_2141,France,4.871111,-52.13389,11/4/2016,0,17.87,3.3,NA,OLI,2,0.01876862,0.02322232,0.03126699,0.01896897,0.002167805,0.002400852,0.01174086,0.028057425,0.014603262,0.000483831
GID_2142,France,4.8725,-52.12917,11/4/2016,0,22.68,3.04,NA,OLI,3,0.01624028,0.02040813,0.02679575,0.01281546,0.001203766,0.002567169,0.010996811,0.024836129,0.009920128,0.001009042
GID_2144,France,4.870833,-52.16833,11/4/2016,0,34.17,9,NA,OLI,4,0.01764832,0.02151212,0.03071807,0.02257191,0.002934738,0.008449536,0.016887931,0.032968151,0.026236692,0.006716339
GID_2145,France,4.874445,-52.17695,11/4/2016,0,116.77,9.04,NA,OLI,2,0.0134797,0.01720045,0.02611659,0.01562012,0.001637517,0.011662078,0.018017135,0.030508411,0.020573164,0.007941832
GID_22,Estonia,58.44382,27.2887,7/17/2014,1,7.43,NA,1,OLI,4,0.002058169,0.002636281,0.004901417,0.00397595,0.001023852,0.000562613,0.001481733,0.004177817,0.002453373,0.000273747
GID_2213,France,5.04703,-52.1083,11/7/2017,0,6.8,NA,NA,OLI,3,0.009181086,0.0126216,0.01435707,0.003672204,0.000250556,0.000553859,0.007810529,0.014944649,0.002217028,0.001551761
GID_2214,France,4.971803,-52.16547,11/7/2017,0,8.866667,NA,NA,OLI,3,0.01143382,0.01604769,0.02267335,0.00983504,0.000489804,0.003766402,0.012020973,0.025203777,0.009648768,0.000650148
GID_2227,France,51.0872,2.315867,4/19/2018,0,NA,NA,NA,OLI,3,0.00209589,0.002670581,0.004751328,0.001194783,6.72E-05,0.000781451,0.002505895,0.007547923,0.001919409,7.24E-05
GID_2272,US,36.95126,-121.7683,10/8/2018,-1,NA,14.85,NA,OLI,4,0.003675629,0.00445858,0.005893264,0.00533945,0.004462349,0.002400852,0.003923965,0.007372853,0.007083987,0.009972649
GID_2273,US,36.95126,-121.7683,12/18/2018,1,NA,227.19,NA,OLI,6,0.004884963,0.006269342,0.01524179,0.006991863,0.01758184,0.003556317,0.004527958,0.011574543,0.00540331,0.011250663
GID_2273,US,36.95126,-121.7683,12/18/2018,1,NA,227.19,NA,OLI,6,0.004884963,0.006269342,0.01524179,0.006991863,0.01758184,0.004571726,0.005123198,0.011180635,0.005412064,0.010480353
GID_2275,US,36.95126,-121.7683,2/22/2019,-1,NA,1.74,NA,OLI,7,0.009083861,0.01156147,0.01834142,0.02031361,0.003299326,0.009911374,0.013850459,0.023234234,0.026621847,0.008615853
GID_2275,US,36.95126,-121.7683,2/22/2019,-1,NA,1.74,NA,OLI,7,0.009083861,0.01156147,0.01834142,0.02031361,0.003299326,0.010033923,0.013973008,0.023514347,0.026849439,0.008458289
GID_2288,US,36.95126,-121.7683,10/17/2019,2,NA,146.57,NA,OLI,5,0.001747533,0.002128979,0.004481582,0.001928021,-0.000336578,0.00522824,0.005744698,0.008790923,0.006094839,0.010655423
GID_2288,US,36.95126,-121.7683,10/17/2019,2,NA,146.57,NA,OLI,5,0.001747533,0.002128979,0.004481582,0.001928021,-0.000336578,0.001455472,0.003748895,0.007994353,0.006199881,0.01002517
GID_2344,New Zealand,-44.98258,168.8069,11/4/2017,1,2.7,NA,2.15,OLI,5,0.001052697,0.001634056,0.006815895,0.002238552,0.000147542,0.00184938,0.002856035,0.008563332,0.003232437,0.002645951
GID_2350,New Zealand,-38.3629,175.7848,11/16/2017,0,6.4,NA,1.92,OLI,2,0.000849143,0.001396538,0.003434133,0.001362004,5.69E-05,0.000212472,0.001079071,0.004116543,0.001446718,0.001219127
GID_2351,New Zealand,-38.11595,175.6239,11/17/2017,-1,3.6,NA,1.8,OLI,2,0.000811616,0.001370223,0.00315072,0.001365274,5.40E-05,0.000492585,0.001315416,0.003993993,0.001341676,0.00167431
GID_2352,New Zealand,-38.1297,175.6312,11/17/2017,-1,4.4,NA,1.9,OLI,2,0.000426696,0.000783829,0.002113139,0.000768427,3.32E-05,0.000203718,0.000860232,0.003346233,0.000974028,0.001315416
GID_2353,New Zealand,-37.93555,175.5504,11/17/2017,-1,3.6,NA,2.45,OLI,2,0.000796911,0.001402443,0.003286636,0.001294826,6.33E-05,0.001306662,0.001884395,0.003941472,0.001648049,0.00229581
GID_2367,New Zealand,-38.77376,177.1105,12/11/2017,0,2,1.509036,6,OLI,3,0.001401556,0.001905859,0.001851501,0.000411248,6.27E-05,0.000300007,0.001630542,0.003162409,0.001630542,0.002269549
GID_2368,New Zealand,-38.77376,177.1105,12/11/2017,0,2,1.36,6.8,OLI,3,0.001261568,0.001731162,0.001674637,0.000343762,6.34E-05,0.000300007,0.001630542,0.003162409,0.001630542,0.002269549
GID_2369,New Zealand,-38.9439,177.0118,12/11/2017,0,10.5,57.63396,0.79,OLI,5,0.000925549,0.001948643,0.00913751,0.00456077,0.000686164,0.001779352,0.003477536,0.012449895,0.006760106,0.003958979
GID_2370,New Zealand,-39.2353,176.895,12/12/2017,-1,8.7,119.0915,1.13,OLI,5,0.000790794,0.001234616,0.003866061,0.002387454,0.000466457,0.003810169,0.004256599,0.006655064,0.00493062,0.004965634
GID_2371,New Zealand,-39.22662,176.893,12/12/2017,-1,1.7,0.8399111,5.24,OLI,3,0.001643621,0.00259988,0.004610412,0.000999992,4.24E-05,0.001543007,0.002680965,0.005219486,0.001280402,0.001805613
GID_2372,New Zealand,-38.94792,177.0392,12/11/2017,0,2.2,4.109064,3.95,OLI,3,0.001892466,0.003205454,0.006640867,0.001955534,6.70E-05,0.000632641,0.002024451,0.006033564,0.001061563,0.001026549
GID_2373,New Zealand,-38.94803,177.0276,12/11/2017,0,3.4,1.846785,5.49,OLI,3,0.001061787,0.001673958,0.00290362,0.000879847,3.27E-05,0.000571366,0.001114085,0.002873542,0.000317514,0.00182312
GID_2374,New Zealand,-38.41704,176.116,12/12/2017,-1,3.6,10.4,3.43,OLI,3,0.001336598,0.002051171,0.003709528,0.001278365,6.59E-05,0.000588873,0.00182312,0.004361641,0.001306662,0.001744338
GID_2375,New Zealand,-38.41704,176.116,12/12/2017,-1,NA,11.7,3.43,OLI,2,0.001444273,0.002190167,0.003910835,0.001411018,6.10E-05,0.000588873,0.00182312,0.004361641,0.001306662,0.001744338
GID_2389,New Zealand,-41.82041,172.8372,1/24/2018,2,1,3.25,NA,OLI,3,0.0027653,0.003936282,0.004545662,0.001066457,5.84E-05,0.001009042,0.002497141,0.003678867,0.000159951,0.000142444
GID_2433,New Zealand,-45.40211,167.7015,2/5/2020,1,2.4778,0.241525,NA,OLI,2,0.003235682,0.005761562,0.01025659,0.004385292,9.05E-05,0.001149099,0.006217388,0.014279381,0.006812627,0.000974028
GID_2434,New Zealand,-45.87291,167.364,2/6/2020,0,0.6333,0.4876238,7.4,OLI,2,0.000698464,0.001118728,0.001753462,0.000741124,3.36E-05,1.99E-05,0.000930261,0.002190768,0.000763944,0.001210373
GID_2435,New Zealand,-45.83284,167.4978,2/6/2020,0,0.5333,0.2682668,6.85,OLI,2,0.000669617,0.001069032,0.001663853,0.000686002,2.96E-05,0.002094479,0.002689719,0.003232437,0.001858134,0.002400852
GID_2437,New Zealand,-43.73209,169.2841,2/9/2020,-1,1.5333,0.5684303,2.6,OLI,4,0.001171868,0.002085766,0.003970163,0.002433477,8.26E-05,0.000965275,0.00135043,0.002969831,0.000124937,0.000588873
GID_2478,New Zealand,-38.02166,176.3908,12/20/2020,-1,0.72,3.6,5.1,OLI,3,0.001455711,0.002137249,0.003130812,0.000719504,3.74E-05,0.000387542,0.00149924,0.00383643,0.000116183,0.000772697
GID_2481,New Zealand,-38.05323,176.5865,12/19/2020,0,0.76,0.94,9.2,OLI,1,0.002323434,0.002669315,0.002237191,0.000347598,2.36E-05,0.002138247,0.002961078,0.003748895,0.000317514,0.001516747
GID_254,Australia,-36.01109,147.0902,11/15/2017,-1,2.233,4.152,2.75,OLI,2,0.001581837,0.002549116,0.004431587,0.00202618,2.73E-05,0.001140345,0.002750993,0.005832233,0.002024451,0.000124937
GID_262,Australia,-36.11091,147.0343,11/15/2017,-1,1.967,3.997,2.9,OLI,2,0.001456318,0.002417961,0.004327645,0.001818423,2.02E-05,0.003591331,0.004869345,0.007871803,0.00386269,0.002208275
GID_280,Australia,-37.9905,144.6325,2/25/2020,-2,3.889,31.83,NA,OLI,7,0.000462229,0.001260602,0.00422281,0.003648314,-0.00033332,0.003783909,0.004554219,0.007145261,0.006436226,0.007469141
GID_283,Australia,-37.99525,144.6207,3/10/2020,0,5.895,33.443,1.13,OLI,7,0.002034172,0.004696308,0.0129003,0.01398549,0.00071883,0.00306612,0.003600085,0.007801775,0.005455831,0.031007362
GID_290,Australia,-37.9925,144.6512,2/24/2020,-1,7.133,17.402,NA,OLI,7,0.000467368,0.00117296,0.003379106,0.003091788,0.000115533,0.001262894,0.002313317,0.005972289,0.004326627,0.007854296
GID_291,Australia,-35.29641,149.1019,12/18/2020,-1,15.333,43.288,0.5,OLI,7,0.001239889,0.004148957,0.01288308,0.01353375,0.001908449,0.003206176,0.006226141,0.013465304,0.014436945,0.005832233
GID_292,Australia,-35.28809,149.0976,12/18/2020,-1,11.333,16.805,0.52,OLI,7,0.001183033,0.003749796,0.01076923,0.01190005,0.001329486,0.004913113,0.007381606,0.013237712,0.013762924,0.00614736
GID_296,Australia,-32.27551,142.4575,7/31/2020,-1,142.667,0.563,0.13,OLI,7,0.01629913,0.02894469,0.0591052,0.07459019,0.006998985,0.02906408,0.040933856,0.067973485,0.084666451,0.025816523
GID_298,Australia,-32.30216,142.4609,7/31/2020,-1,175,2.369,0.08,OLI,7,0.0162814,0.02877886,0.05828644,0.07261517,0.006737269,0.029449235,0.041362778,0.068218583,0.08476274,0.026394256
GID_30,Estonia,58.26478,26.05132,7/18/2014,0,12.33,NA,0.5,OLI,7,0.002328348,0.003561124,0.009954133,0.008822817,0.001010008,0.004921867,0.00786305,0.0166866,0.013894227,0.006392458
GID_301,Australia,-32.30254,142.4845,2/6/2021,1,123.667,8.433,0.17,OLI,7,0.01552114,0.02906052,0.05642429,0.05913337,0.004185584,0.031164925,0.045056764,0.073715795,0.077961253,0.016756628
GID_301,Australia,-32.30254,142.4845,2/6/2021,1,123.667,8.433,0.17,OLI,7,0.01552114,0.02906052,0.05642429,0.05913337,0.004185584,0.028547622,0.043437363,0.073435682,0.077847457,0.01574122
GID_32,Estonia,58.53749,26.65644,9/4/2014,0,2.17,NA,4.6,OLI,2,0.001020284,0.001388503,0.002181875,0.001032434,0.000104183,0.000221225,0.000982782,0.00289105,0.001157852,0.001683064
GID_33,Estonia,58.54547,26.6344,9/4/2014,0,2.33,NA,4.6,OLI,2,0.001159359,0.001520672,0.002320821,0.001139109,0.000118634,2.86E-05,0.000790204,0.002750993,0.00105281,0.002076972
GID_3332,Viet Nam,21.0458,105.834,6/1/2016,0,30,73,0.28,OLI,5,0.001413484,0.003988667,0.01231951,0.008101834,0.003438086,0.003398754,0.004860592,0.009753811,0.006882656,0.006637557
GID_3333,Viet Nam,21.048,105.833,6/1/2016,0,42.5,106.5,0.31,OLI,5,0.004059557,0.006288257,0.014107,0.009121154,0.004409498,0.017211811,0.018629882,0.02302415,0.021404748,0.021964974
GID_3334,Viet Nam,21.0493,105.838,6/1/2016,0,43.75,132,0.27,OLI,5,0.001584441,0.003368071,0.009416004,0.006724518,0.002235,0.012397374,0.014489466,0.017719516,0.016564051,0.01976784
GID_3340,Viet Nam,21.0619,105.815,6/1/2016,0,42.5,117,0.3,OLI,5,0.002811967,0.005592775,0.01566461,0.009339559,0.003257416,0.017772037,0.019995431,0.026324228,0.023610636,0.023155453
GID_3341,Viet Nam,21.0475,105.815,6/1/2016,0,34.5,152.1585,0.3,OLI,5,0.002703731,0.005438435,0.01485212,0.009572832,0.004408381,0.013867966,0.015058445,0.019671551,0.016730368,0.017596966
GID_35,Estonia,58.59184,26.65193,9/4/2014,0,8.75,NA,1.4,OLI,5,0.001418487,0.001850832,0.003801576,0.003207151,0.00070622,0.003144902,0.003179916,0.00522824,0.004037761,0.003153655
GID_352,Brazil,-2.262222,-55.45569,8/15/2013,0,5.75,6.461844,0.71,OLI,5,0.005607612,0.007554926,0.01447243,0.01197379,0.002457942,0.000842725,0.003731388,0.012642473,0.008116902,0.002707226
GID_3532,US,43.229,-76.046,8/30/2014,0,3.5,8.6,2,OLI,NA,0.001322254,0.002607885,0.006460473,0.003750255,0,0.000405049,0.002225782,0.006550022,0.003022352,0.001175359
GID_3533,US,43.207,-75.937,8/30/2014,0,2.9,6.3,1.8,OLI,NA,0.001097647,0.002340349,0.006106163,0.003492101,0,0.000361282,0.002287057,0.006970191,0.003319972,0.001044056
GID_3534,US,43.188,-75.77,8/30/2014,0,2.7,5.9,1.8,OLI,NA,0.001313861,0.00270343,0.006433915,0.003827191,0,0.0002825,0.001945669,0.005832233,0.002724733,0.001166606
GID_354,Brazil,-1.945222,-55.59375,4/12/2014,0,16,2.750244,0.6,OLI,7,0.004159356,0.00644354,0.01297473,0.0152184,0.002685358,0.010953043,0.012318593,0.018384783,0.020144241,0.00865962
GID_3546,Switzerland,46.50015,6.66078,10/18/2018,-2,NA,2.334296,4.79294,OLI,NA,0.001805877,0.002469322,0.002294197,0.000493247,0,0.00013369,0.001744338,0.003565071,0.000991535,0.001507993
GID_3547,Switzerland,46.50015,6.66078,10/18/2018,-2,NA,2.377395,4.686655,OLI,NA,0.002345954,0.003101036,0.002907716,0.000782694,0,0.00013369,0.001744338,0.003565071,0.000991535,0.001507993
GID_3548,Switzerland,46.50015,6.66078,10/18/2018,-2,NA,2.477567,4.582166,OLI,NA,0.001975118,0.00260318,0.002414412,0.000914578,0,0.00013369,0.001744338,0.003565071,0.000991535,0.001507993
GID_3549,Switzerland,46.50015,6.66078,10/18/2018,-2,NA,2.265129,4.564022,OLI,NA,0.002659044,0.003545942,0.003442957,0.000920312,0,0.00013369,0.001744338,0.003565071,0.000991535,0.001507993
GID_3550,Switzerland,46.50015,6.66078,10/18/2018,-2,NA,2.512091,4.543094,OLI,NA,0.002127662,0.002887078,0.002729756,0.000718194,0,0.00013369,0.001744338,0.003565071,0.000991535,0.001507993
GID_3551,Switzerland,46.50015,6.66078,10/18/2018,-2,NA,2.267067,4.53703,OLI,NA,0.002520338,0.003396176,0.003327638,0.001002461,0,0.00013369,0.001744338,0.003565071,0.000991535,0.001507993
GID_356,Brazil,-1.949778,-55.57233,4/12/2014,0,11.75,2.389794,0.6,OLI,7,0.00512598,0.007359076,0.01449391,0.01730017,0.002827126,0.008379508,0.010138966,0.017194304,0.019627783,0.00629617
GID_36,Estonia,58.5949,26.69183,9/4/2014,0,10.67,NA,0.9,OLI,7,0.001489156,0.002058361,0.004435315,0.004027515,0.001062455,0.002383345,0.002698472,0.005315775,0.004291613,0.002602183
GID_37,Estonia,58.57109,26.71132,9/4/2014,0,3.75,NA,1.8,OLI,4,0.001138089,0.001509919,0.002590963,0.002371409,0.000908961,0.000947768,0.001437965,0.003092381,0.002033204,0.002155754
GID_370,Brazil,-24.69373,-54.1822,4/5/2016,0,NA,NA,NA,OLI,4,0.009518669,0.01105208,0.01875265,0.01208278,0.001685239,0.000396296,0.003801416,0.01437567,0.008983501,0.003442521
GID_3701,Switzerland,46.50015,6.66078,2/10/2020,-2,NA,1.200982,4.526337,OLI,NA,0.007695582,0.01020269,0.009294314,0.002573439,0,0.001796859,0.004948127,0.011128114,0.008300726,0.011950945
GID_3711,Switzerland,46.50015,6.66078,2/22/2020,2,NA,1.286975,6.177887,OLI,NA,0.002877243,0.003589871,0.002870103,0.000707477,0,0.000658901,0.001534254,0.00261969,0.000212472,0.00075519
GID_3712,Switzerland,46.50015,6.66078,2/23/2020,1,NA,1.305908,6.064913,OLI,NA,0.00268811,0.003301763,0.002737407,0.000645542,0,0.000658901,0.001534254,0.00261969,0.000212472,0.00075519
GID_3713,Switzerland,46.50015,6.66078,2/23/2020,1,NA,1.929035,5.464963,OLI,NA,0.002424521,0.003082034,0.002789488,0.000738289,0,0.000658901,0.001534254,0.00261969,0.000212472,0.00075519
GID_3714,Switzerland,46.50015,6.66078,2/24/2020,0,NA,1.419445,5.845391,OLI,NA,0.002530313,0.003158068,0.002704726,0.000645104,0,0.000658901,0.001534254,0.00261969,0.000212472,0.00075519
GID_3715,Switzerland,46.50015,6.66078,2/24/2020,0,NA,1.664442,6.235693,OLI,NA,0.002114147,0.002734578,0.00232102,0.000478947,0,0.000658901,0.001534254,0.00261969,0.000212472,0.00075519
GID_3716,Switzerland,46.50015,6.66078,2/25/2020,-1,NA,3.585674,6.37575,OLI,NA,0.002088741,0.002688315,0.002382915,0.000646044,0,0.000658901,0.001534254,0.00261969,0.000212472,0.00075519
GID_3717,Switzerland,46.50015,6.66078,2/26/2020,-2,NA,0.8008668,6.729251,OLI,NA,0.004662309,0.006143843,0.004611848,0.000940621,0,0.000658901,0.001534254,0.00261969,0.000212472,0.00075519
GID_3718,Switzerland,46.50015,6.66078,2/26/2020,-2,NA,1.051424,5.94853,OLI,NA,0.004768822,0.006349667,0.004788153,0.000993602,0,0.000658901,0.001534254,0.00261969,0.000212472,0.00075519
GID_3767,Switzerland,46.50015,6.66078,4/10/2020,2,NA,2.232334,4.578131,OLI,NA,0.002741865,0.003613963,0.004757128,0.001075247,0,0.001420458,0.00321493,0.006935177,0.00182312,0.001954423
GID_3768,Switzerland,46.50015,6.66078,4/10/2020,2,NA,2.952646,4.402861,OLI,NA,0.003204468,0.004211702,0.005913159,0.001438507,0,0.001420458,0.00321493,0.006935177,0.00182312,0.001954423
GID_3769,Switzerland,46.50015,6.66078,4/11/2020,1,NA,2.145736,4.37266,OLI,NA,0.0029186,0.003758937,0.005230771,0.001068123,0,0.001420458,0.00321493,0.006935177,0.00182312,0.001954423
GID_3770,Switzerland,46.50015,6.66078,4/11/2020,1,NA,2.786399,4.77547,OLI,NA,0.003239196,0.004223776,0.005878884,0.001397494,0,0.001420458,0.00321493,0.006935177,0.00182312,0.001954423
GID_3771,Switzerland,46.50015,6.66078,4/12/2020,0,NA,6.825946,4.024633,OLI,NA,0.002699596,0.003617403,0.005714416,0.001206003,0,0.001420458,0.00321493,0.006935177,0.00182312,0.001954423
GID_3772,Switzerland,46.50015,6.66078,4/13/2020,-1,NA,6.346612,3.985959,OLI,NA,0.002383439,0.003272893,0.004941599,0.000922552,0,0.001420458,0.00321493,0.006935177,0.00182312,0.001954423
GID_3773,Switzerland,46.50015,6.66078,4/14/2020,-2,NA,2.502223,4.712643,OLI,NA,0.002783367,0.003699078,0.004278145,0.001195201,0,0.001420458,0.00321493,0.006935177,0.00182312,0.001954423
GID_3774,Switzerland,46.50015,6.66078,4/14/2020,-2,NA,2.396796,4.4776,OLI,NA,0.002861696,0.003843419,0.004363227,0.001144003,0,0.001420458,0.00321493,0.006935177,0.00182312,0.001954423
GID_38,Estonia,58.55788,26.68229,9/4/2014,0,2.75,NA,NA,OLI,5,0.000813227,0.001379056,0.004597835,0.002621355,0.000291361,0.002672211,0.003057366,0.006786367,0.003897705,0.002304564
GID_39,Estonia,58.59241,26.6508,6/12/2015,0,8,NA,0.8,OLI,7,0.001938303,0.002716463,0.005476402,0.005429286,0.000759884,0.002479634,0.003783909,0.007294071,0.006366198,0.005166965
GID_3963,Germany,53.83318,12.87127,8/23/2015,0,3.4,5.6,2.5,OLI,5,0.000928225,0.002496863,0.007697386,0.004085389,8.96E-05,0.009622508,0.009823839,0.012624966,0.008370754,0.005981043
GID_3963,Germany,53.83318,12.87127,8/23/2015,0,3.4,5.6,2.5,OLI,5,0.000928225,0.002496863,0.007697386,0.004085389,8.96E-05,0.002864789,0.004440423,0.00942993,0.005359543,0.003801416
GID_3964,Germany,53.82143,12.88297,8/23/2015,0,1.6,4.9,2.7,OLI,2,0.000895296,0.002005968,0.004770605,0.002476392,0.000130155,0.001726831,0.003591331,0.007924325,0.004948127,0.004676768
GID_3965,Germany,53.82967,12.89098,8/23/2015,0,1.1,6.3,2.5,OLI,2,0.000974523,0.002125897,0.005003355,0.002489169,0.000147353,0.000343775,0.002304564,0.006234895,0.003416261,0.003109888
GID_406,Brazil,-24.69373,-54.1822,8/27/2016,0,NA,NA,NA,OLI,7,0.01248969,0.01473852,0.02888929,0.03134345,0.003128128,0.00925486,0.011495762,0.024284657,0.028783967,0.005840986
GID_41,Sweden,58.79015,13.37668,8/30/2015,0,NA,NA,3.75,OLI,4,0.001364469,0.001899262,0.003002081,0.001889479,0.000212423,0.000159951,0.001429211,0.003468782,0.001551761,0.000221225
GID_419,Brazil,-24.69373,-54.1822,9/28/2016,0,NA,NA,NA,OLI,2,0.007778162,0.008483539,0.01273711,0.007383312,0.000901927,0.0002825,0.002733486,0.010060184,0.005902261,0.001569268
GID_420,Brazil,-24.68222,-54.19628,9/28/2016,0,NA,NA,NA,OLI,1,0.00833503,0.008887863,0.0126644,0.007010935,0.001027028,0.002759747,0.005070676,0.011329445,0.007189029,0.003407507
GID_421,Brazil,-24.68187,-54.20526,9/28/2016,0,NA,NA,NA,OLI,1,0.00955564,0.009785606,0.01285377,0.007266533,0.001455402,0.002750993,0.005735944,0.013193945,0.009963895,0.007171522
GID_422,Brazil,-24.68933,-54.20894,9/28/2016,0,NA,NA,NA,OLI,1,0.01602057,0.01617506,0.02050951,0.01152706,0.002551207,0.006611296,0.008108149,0.013071395,0.009202339,0.00540331
GID_45,Sweden,58.69007,13.22261,8/31/2015,-1,NA,NA,3.25,OLI,4,0.002088778,0.002674749,0.003959456,0.002658284,0.000672911,0.003818923,0.00478181,0.005928522,0.004239092,0.003503796
GID_477,Canada,51.86292,-96.93747,7/25/2013,1,12.664,2,0.5,OLI,4,0.008564764,0.01299474,0.02210302,0.021214,0.002847124,0.00848455,0.014331903,0.025501397,0.023531854,0.003118641
GID_478,Canada,52.00035,-97.042,7/25/2013,1,15.406,NA,0.4,OLI,4,0.010588,0.01758614,0.02934074,0.02709882,0.002869509,0.012239811,0.017850818,0.028862749,0.02580777,0.003731388
GID_481,Canada,52.26677,-97.19202,7/25/2013,1,15.064,1.4,0.4,OLI,7,0.007697569,0.01044235,0.01664251,0.01805458,0.003379664,0.00244462,0.00893098,0.02180741,0.02068696,0.00072893
GID_4909,US,29.67157,-84.87878,5/27/2013,1,12.44604,NA,0.79248,OLI,7,0.004708584,0.007415514,0.01869863,0.01724203,0.001453786,0.001026549,0.005622148,0.018323509,0.011110607,0.004764303
GID_4926,US,29.65033,-84.93212,5/27/2013,1,11.49606,NA,1.524,OLI,3,0.01139136,0.01570354,0.0222369,0.0093403,0.000722389,0.005455831,0.009062282,0.01929515,0.013185191,0.007232796
GID_5,Estonia,58.39979,27.28791,7/8/2013,0,8.67,NA,1,OLI,7,0.001401581,0.001996647,0.004197096,0.004145509,0.000721328,0.00351255,0.003906458,0.006287416,0.00522824,0.003950226
GID_531,Canada,50.63347,-96.95007,7/28/2014,1,26.2,2.8,0.2,OLI,7,0.00542788,0.009019562,0.01581106,0.01678628,0.00334424,0.016030086,0.020135488,0.029142862,0.028924024,0.011145621
